NORAD_ID,OBJECT_NAME,INCLINATION,RAAN,ECCENTRICITY,ARG_OF_PERIGEE,MEAN_ANOMALY,MEAN_MOTION,BSTAR,EPOCH
02375,DEBRIS_02375,86.5511,63.0848,0.1636165,264.5389,76.7505,8.74977294,34650-1,26087.87313343
02377,DEBRIS_02377,87.3862,170.6836,0.0476610,349.8212,9.3264,8.68677290,11366+0,26098.18468573
02378,DEBRIS_02378,87.3586,171.3454,0.0181116,310.5551,47.9659,8.66640621,77499-1,26030.32695896
02380,DEBRIS_02380,87.1961,84.7976,0.0561518,234.8152,119.8874,8.68352375,64367-1,26098.36193327
02381,DEBRIS_02381,87.2882,104.3017,0.0220116,295.1425,62.6745,8.67425832,28735-1,26098.02996807
02386,DEBRIS_02386,90.0418,331.0247,0.0127618,186.9018,173.0399,13.81586841,21847-3,26099.06851929
02431,DEBRIS_02431,87.5217,198.6282,0.0322222,2.4069,357.8261,8.68492507,-67659-1,26098.23620682
2432,DEBRIS_2432,89.9189,71.1807,0.0036311,72.5224,351.7169,13.48248302,16706-3,26099.84603620
02498,DEBRIS_02498,40.6409,341.1315,0.2068174,217.2976,126.4746,10.56386898,45974-3,26097.35358163
02511,DEBRIS_02511,87.0011,231.0919,0.0012539,259.8380,100.1012,7.93368559,-59817-2,26095.79612240
02516,DEBRIS_02516,41.0140,241.8973,0.2220840,101.1238,284.5323,10.00981740,29282-3,26097.74949441
02518,DEBRIS_02518,100.8487,195.4367,0.0080455,337.2555,52.1690,12.42704149,18121-3,26099.19650249
02530,DEBRIS_02530,87.6001,164.2162,0.0535817,270.7868,106.3405,8.68329942,74043+0,26058.26534343
02580,DEBRIS_02580,89.1321,292.9334,0.0094744,173.2984,341.6979,13.78712333,21711-3,26099.01200037
02620,DEBRIS_02620,89.9145,73.0643,0.0013187,304.5778,179.4152,13.59724796,40070-3,26099.41801413
02644,DEBRIS_02644,90.1682,44.0683,0.0210810,219.3081,139.2623,13.77178364,22194-3,26098.08411698
02647,DEBRIS_02647,56.0691,13.4459,0.0185961,334.6261,98.9307,12.43695695,25689-3,26098.93185198
02684,DEBRIS_02684,39.9586,3.1942,0.0439447,347.5428,11.4755,14.08615638,73138-3,26098.82327343
02685,DEBRIS_02685,38.9306,125.4834,0.0344673,289.4619,66.9205,14.36818806,17149-2,26096.14950751
02700,DEBRIS_02700,59.5928,92.6785,0.0721920,34.7847,40.6927,12.08985600,10834-2,26099.43985037
2701,DEBRIS_2701,89.8716,288.3175,0.0065044,88.9609,341.2716,13.63937078,39451-3,26099.50414808
02702,DEBRIS_02702,88.5580,267.8874,0.0089628,115.2348,276.3467,13.36550640,31134-3,26097.44155557
02706,DEBRIS_02706,102.1821,133.7876,0.0035537,194.1298,290.8054,12.60932568,76928-4,26096.63710549
02707,DEBRIS_02707,101.8887,62.2786,0.0149075,153.0111,333.8465,12.79402127,15799-3,26095.47769454
02775,DEBRIS_02775,100.9226,103.5587,0.0124195,273.2107,142.1046,12.71696594,65179-4,26095.96036121
2777,DEBRIS_2777,90.2884,243.0865,0.0129847,334.1959,25.2782,14.05688581,37203-3,26096.91161157
2778,DEBRIS_2778,89.8534,38.5261,0.0121420,187.7064,228.5962,13.35265441,34304-3,26099.54145050
02796,DEBRIS_02796,87.2029,93.6702,0.0565924,241.1055,113.1900,8.68319565,20911-1,26098.35569058
02799,DEBRIS_02799,32.0571,39.4205,0.0033041,3.0841,150.8350,14.74018866,22279-3,26099.26505653
02886,DEBRIS_02886,29.8691,164.8163,0.0643272,63.7517,302.7716,13.29976464,43445-4,26099.35554022
2888,DEBRIS_2888,59.2021,149.6583,0.0717347,207.2125,313.1322,11.87428117,19205-3,26097.57547169
02889,DEBRIS_02889,89.5428,161.1068,0.0165799,352.8019,70.4447,13.17997240,18640-3,26097.19903833
02934,DEBRIS_02934,55.5954,354.7093,0.0351922,155.3287,25.3403,12.50926268,76820-3,26099.46233830
02949,DEBRIS_02949,85.4685,11.8300,0.2252980,165.7268,8.0475,8.85170298,14697+0,26099.53058675
02976,DEBRIS_02976,102.1648,250.7598,0.0098308,256.2097,172.1974,12.82103491,18079-3,26099.32181531
02977,DEBRIS_02977,101.6103,62.3775,0.0060033,46.1444,104.8394,12.56863474,20075-3,26097.39080272
02986,DEBRIS_02986,90.4802,188.7164,0.0047981,85.2391,275.4268,14.06512498,10422-3,26099.29877160
2989,DEBRIS_2989,89.6574,286.8340,0.0110516,108.0478,253.2779,14.00594898,30200-3,26099.54768864
02994,DEBRIS_02994,89.4417,349.4413,0.0090873,62.9173,298.1240,13.97404267,31524-3,26099.39785821
02997,DEBRIS_02997,86.7599,173.6163,0.0932301,316.4206,36.6547,8.78004156,70372+0,26097.16176195
3038,DEBRIS_3038,56.1662,223.8031,0.0383836,25.9034,336.0627,14.21768551,84769-3,26099.48597169
03045,DEBRIS_03045,55.4285,67.9382,0.0289723,60.1176,92.5718,12.44590809,18558-2,26099.36293090
03051,DEBRIS_03051,101.1574,72.5442,0.0089050,262.8763,252.8258,12.62289056,12485-3,26096.40088785
3122,DEBRIS_3122,89.0537,94.4729,0.0187799,56.6472,68.0251,13.25974646,40090-3,26099.46481169
03123,DEBRIS_03123,102.4625,230.4912,0.0028184,30.7331,359.1035,12.48104753,23243-3,26098.30165759
03124,DEBRIS_03124,66.9867,80.7207,0.0307070,129.2632,233.6110,13.57662214,14540-2,26099.30144411
03125,DEBRIS_03125,67.5590,40.2404,0.0297815,99.3009,332.2429,13.27574906,98570-3,26099.22724832
03126,DEBRIS_03126,106.0583,18.1414,0.0322403,272.2067,105.9140,12.82464372,54521-4,26098.02489980
3127,DEBRIS_3127,105.3120,220.3223,0.0320615,63.5480,313.5604,12.84891957,81454-4,26097.60894637
3164,DEBRIS_3164,66.7456,260.9962,0.0040895,96.0726,264.5021,14.04331667,76064-3,26099.76294859
3166,DEBRIS_3166,89.9688,333.2491,0.0040317,210.2001,218.7965,13.44964652,12034-3,26099.55560596
3213,DEBRIS_3213,90.2033,111.9756,0.0050897,195.1855,254.7824,13.89265403,29988-3,26099.89646242
03214,DEBRIS_03214,89.8121,104.7975,0.0187877,94.8940,21.4785,13.29266577,35898-3,26097.49358480
03255,DEBRIS_03255,87.3664,175.7787,0.0134013,256.7517,101.8361,8.66791548,70247-1,26099.20514329
03257,DEBRIS_03257,87.3465,155.5822,0.0392475,239.4357,116.7219,8.65522712,39938+0,26090.16314173
03267,DEBRIS_03267,88.3729,88.9824,0.1686135,276.3250,64.9247,11.34117455,15709-3,26097.39091790
03373,DEBRIS_03373,30.9709,185.4783,0.0151771,85.1696,276.6236,14.52445049,73945-3,26099.34282977
03386,DEBRIS_03386,32.3706,252.2131,0.0005918,305.2781,54.7325,14.98203138,25365-3,26098.74087284
3392,DEBRIS_3392,80.6655,293.9467,0.0327109,29.8080,332.1285,14.16894905,18367-2,26099.55272910
03416,DEBRIS_03416,101.7111,230.3753,0.0118558,291.2258,123.7850,12.67152758,13093-3,26097.08213779
03417,DEBRIS_03417,102.1819,41.8538,0.0065923,187.0507,325.9934,12.39779367,25568-3,26097.33573391
03454,DEBRIS_03454,32.2594,120.4592,0.0013788,331.3710,28.6193,15.11234633,45355-3,26098.18519191
03462,DEBRIS_03462,32.0335,54.3281,0.0010122,123.9749,236.1877,15.29640206,27216-3,26099.10525248
03488,DEBRIS_03488,32.2273,106.7254,0.0023747,187.4363,172.5938,14.78744579,20413-3,26099.28856259
03494,DEBRIS_03494,31.8905,178.8292,0.0027068,216.6851,143.1936,14.62005202,12690-3,26099.33064718
3506,DEBRIS_3506,62.3703,68.2142,0.0941471,250.3009,99.4136,12.91104715,49811-4,26099.64497288
3549,DEBRIS_3549,62.2995,70.0804,0.0265425,327.1738,31.3084,14.65735757,14709-2,26099.89789979
3551,DEBRIS_3551,62.2824,294.7400,0.0619208,131.2329,234.3800,13.81261760,10171-2,26099.78804304
03554,DEBRIS_03554,62.2713,262.9470,0.0532852,285.0925,69.1771,13.90227726,27304-3,26098.70213865
03555,DEBRIS_03555,62.3148,86.6254,0.0905986,159.5739,204.4086,13.08449801,-45220-4,26099.53845851
03557,DEBRIS_03557,62.3150,79.9055,0.0816252,234.9240,117.2581,13.24327915,12757-3,26099.52364929
3559,DEBRIS_3559,62.2901,203.6884,0.0442651,240.2616,115.3706,14.14132102,74911-3,26099.49950181
3561,DEBRIS_3561,62.2685,244.6320,0.0356188,297.5992,58.9320,14.38375160,55589-3,26099.65909824
3565,DEBRIS_3565,62.2840,205.2936,0.0400934,230.6195,125.8712,14.26270571,11072-2,26099.59782487
3569,DEBRIS_3569,62.2902,218.8364,0.0564153,119.2028,246.6657,13.96428611,10867-2,26099.49520000
3583,DEBRIS_3583,62.0816,331.3938,0.0704628,127.5641,239.1510,12.85829524,12498-2,26098.84562325
3584,DEBRIS_3584,62.2927,197.2440,0.0275119,197.5558,161.5865,14.63894053,14901-2,26099.51269558
3591,DEBRIS_3591,90.2170,80.8716,0.0081217,350.4044,9.5582,14.04072072,21677-3,26099.88529116
03592,DEBRIS_03592,89.8716,288.6279,0.0061215,163.9457,350.7611,13.62683183,33685-3,26099.00532361
3606,DEBRIS_3606,62.2569,283.1723,0.0726997,268.1498,83.6167,13.05997850,51414-3,26097.93574054
3609,DEBRIS_3609,62.2732,343.8513,0.0740450,118.5531,249.2061,13.65845086,52034-3,26099.82181404
03617,DEBRIS_03617,80.1761,108.8194,0.0044473,318.9088,193.2934,12.63533128,12382-3,26097.47317661
03618,DEBRIS_03618,80.5316,259.6564,0.0083755,356.6055,156.2935,12.55899764,20139-3,26093.91164204
3679,DEBRIS_3679,62.7511,172.6731,0.0477850,234.6479,120.9026,14.00233337,10874-2,26099.51055519
3686,DEBRIS_3686,62.2616,277.1495,0.0634499,155.3513,207.9275,13.17619361,31530-2,26099.86208179
03690,DEBRIS_03690,62.3500,195.6639,0.0763310,242.8713,109.2473,12.90619156,88584-3,26099.25102791
3695,DEBRIS_3695,62.2403,62.3507,0.0644118,220.6008,134.5232,13.07200545,61824-3,26099.86236063
03713,DEBRIS_03713,62.2201,7.3462,0.0644315,351.0647,7.9310,13.13853338,18082-2,26098.91529486
3740,DEBRIS_3740,66.3323,225.7919,0.0077941,66.7066,294.2199,14.12328206,29245-3,26099.50975997
03741,DEBRIS_03741,29.8782,63.1959,0.0237683,40.4095,321.3905,14.45853699,14504-2,26099.04315252
03743,DEBRIS_03743,56.6608,75.8627,0.0259558,337.5285,173.1994,12.20717203,11835-2,26099.33969454
3744,DEBRIS_3744,66.9761,284.1309,0.0119351,160.6731,199.8940,14.01289350,16576-2,26098.92679870
03745,DEBRIS_03745,56.0177,221.8951,0.0166730,222.0637,169.9882,12.51023278,84774-3,26099.36079527
03748,DEBRIS_03748,67.7424,283.6991,0.0530862,335.0012,42.5317,12.80091819,53794-3,26098.80607796
03749,DEBRIS_03749,56.1135,40.6909,0.0444240,319.5547,37.3174,13.93343539,10741-2,26099.24952475
3750,DEBRIS_3750,78.5632,128.6485,0.0159513,199.0258,160.4946,14.84372809,22483-2,26099.53457065
3752,DEBRIS_3752,67.6280,263.6039,0.0207643,295.1082,215.6632,13.51032729,52298-3,26099.86624193
03755,DEBRIS_03755,62.2443,312.2002,0.0781203,101.6015,267.3645,12.81530500,16938-2,26098.99032717
3757,DEBRIS_3757,61.9723,73.0327,0.0370337,77.7677,286.4597,14.49595759,14651-2,26099.89754697
3758,DEBRIS_3758,62.2606,289.7999,0.0781899,90.0893,278.9610,12.82443764,12035-2,26099.81920144
03784,DEBRIS_03784,62.2408,197.0168,0.0634751,48.6438,316.7414,13.36908239,54822-3,26098.70096516
03785,DEBRIS_03785,62.2506,100.4100,0.0785968,56.5384,310.8244,12.78997654,87333-3,26098.99473129
3788,DEBRIS_3788,61.8741,251.8789,0.0575974,3.4501,14.8400,11.88466443,-22454-3,26099.68162914
03790,DEBRIS_03790,62.9934,129.5537,0.0709141,309.6766,44.3730,13.40579300,56160-3,26099.21480772
3793,DEBRIS_3793,62.2240,72.2329,0.0606894,317.4563,38.0891,13.21434295,25438-2,26097.91391043
3794,DEBRIS_3794,62.2696,119.1528,0.0567620,234.1549,120.5468,13.30636887,20420-2,26099.83775149
03810,DEBRIS_03810,89.9964,216.0524,0.0062993,127.8877,259.6421,13.52144690,86692-3,26099.31639246
03811,DEBRIS_03811,101.8998,36.5310,0.0137373,301.1477,214.6223,12.76386681,18946-3,26099.29445076
03812,DEBRIS_03812,102.4440,119.8658,0.0070682,299.4004,120.1620,12.37786294,46640-4,26098.99602358
03814,DEBRIS_03814,62.2654,125.1821,0.0768752,13.8358,348.2452,12.79359087,81750-3,26098.21757335
03840,DEBRIS_03840,80.6095,25.9409,0.0033892,341.1809,171.9472,12.58662694,35349-3,26099.24465714
03841,DEBRIS_03841,80.1717,91.4978,0.0031099,234.8260,185.0777,12.66868896,25053-3,26091.03680642
03842,DEBRIS_03842,66.7378,186.6586,0.0126083,158.7148,201.9233,13.72171610,42090-3,26099.20382145
3843,DEBRIS_3843,62.2628,269.5572,0.0698036,94.7497,273.3507,13.04260179,20790-2,26099.85069324
03874,DEBRIS_03874,62.2525,154.3041,0.0618381,175.8336,184.8173,13.20600333,12855-2,26099.31154119
3898,DEBRIS_3898,62.2629,175.9560,0.0760777,64.3200,303.4345,12.89996935,17048-3,26099.53646485
3900,DEBRIS_3900,62.1977,219.4823,0.0184517,230.8373,127.6194,14.85248203,12447-2,26099.45221063
03901,DEBRIS_03901,61.2807,341.4726,0.0810160,217.2614,136.9455,12.95904218,32330-3,26099.00193343
3908,DEBRIS_3908,63.3391,145.2787,0.0593734,32.1946,85.2099,13.36411894,44087-3,26099.52613526
03911,DEBRIS_03911,62.9189,280.3782,0.0793435,75.8381,292.9415,13.42425273,93344-3,26098.78483437
03912,DEBRIS_03912,62.2447,81.0275,0.0791783,57.5050,309.9962,12.74193758,13803-2,26098.27056388
03923,DEBRIS_03923,62.2287,254.0707,0.0587543,189.7850,169.1309,13.45203283,18264-2,26098.80596845
3931,DEBRIS_3931,56.0644,41.5163,0.0191480,355.5783,41.3715,12.35217556,72758-3,26099.88822922
03932,DEBRIS_03932,65.7986,228.5005,0.0279057,147.7915,331.6852,13.25950692,96689-3,26097.73736096
3938,DEBRIS_3938,63.0324,304.9470,0.1061233,313.7894,126.6223,12.56308080,15768-3,26099.82297870
03965,DEBRIS_03965,56.2984,223.2819,0.0269172,203.6784,340.8559,12.27673332,33201-2,26099.12223013
03974,DEBRIS_03974,101.8418,195.2161,0.0035096,323.1269,97.0587,12.53281549,91129-4,26099.23716279
03975,DEBRIS_03975,101.5345,157.1544,0.0042573,303.8193,124.2813,12.53552153,-17325-4,26097.13893099
3978,DEBRIS_3978,32.5651,324.2670,0.0033489,62.1450,298.2592,14.70373326,12783-3,26098.95029661
04005,DEBRIS_04005,66.7495,187.9863,0.0095613,330.0767,99.2960,13.78383301,48265-3,26099.38148476
04008,DEBRIS_04008,62.8504,52.1614,0.0501053,194.8055,163.7859,13.99462379,25219-3,26099.28131380
4014,DEBRIS_4014,67.6288,350.2457,0.0818633,30.8696,347.2419,12.30202929,94948-3,26098.94564284
04026,DEBRIS_04026,38.8195,127.0534,0.0378749,51.3009,312.0985,14.28263059,11008-2,26099.11018207
04028,DEBRIS_04028,66.7509,170.8575,0.0087938,45.1170,315.7041,14.62820118,25276-3,26098.61586867
04084,DEBRIS_04084,74.0659,84.0059,0.0021735,349.5626,10.5078,14.47048861,49185-4,26099.37813204
04133,DEBRIS_04133,69.8919,184.5565,0.0016329,302.0172,57.9418,15.35553798,15096-2,26099.35403553
4135,DEBRIS_4135,69.9816,321.3585,0.0047161,343.8942,16.0676,14.24203214,13305-3,26099.89088132
4141,DEBRIS_4141,69.8751,15.1717,0.0035967,251.5144,108.2098,14.87334745,59218-3,26099.83652794
04143,DEBRIS_04143,70.1123,46.3317,0.0021325,185.2374,174.8526,14.20671216,33592-3,26099.24779134
04144,DEBRIS_04144,70.0786,20.4601,0.0037209,235.2642,124.4994,14.62631341,46628-3,26099.50308460
4145,DEBRIS_4145,70.0583,297.3492,0.0060250,347.7048,12.2592,14.11747801,24401-3,26099.79677414
04149,DEBRIS_04149,70.3027,91.5984,0.0035576,163.0386,197.1933,14.19832132,30545-3,26099.29128181
4154,DEBRIS_4154,70.0691,307.7273,0.0048010,183.5428,176.5351,14.06120487,-15582-4,26099.79615012
4155,DEBRIS_4155,70.0470,213.4514,0.0058031,290.0850,69.4038,14.38290534,41381-3,26099.58363105
04157,DEBRIS_04157,70.0056,316.9790,0.0018415,173.3770,186.7644,15.13239739,85195-3,26099.25504537
4158,DEBRIS_4158,70.0443,289.4169,0.0044926,271.8002,87.7968,14.12997955,17140-3,26099.75995227
4161,DEBRIS_4161,70.0221,358.0543,0.0060000,14.1598,346.1174,13.99403608,50914-4,26099.83083529
4164,DEBRIS_4164,70.0777,297.6026,0.0037198,215.7258,144.1379,14.34483944,56719-3,26098.95925786
04169,DEBRIS_04169,70.1834,196.4374,0.0028909,130.3779,229.9895,14.65584359,47708-3,26099.43747227
04171,DEBRIS_04171,70.0768,331.7385,0.0036540,216.3717,143.4928,14.37641629,27254-3,26099.10435582
4173,DEBRIS_4173,70.0663,169.7414,0.0019466,137.0233,223.2444,14.83587437,60766-3,26099.49572481
04174,DEBRIS_04174,69.9882,96.7977,0.0041793,54.1528,306.3468,14.34966799,34821-3,26099.36333216
4177,DEBRIS_4177,70.0749,3.8225,0.0110555,87.4832,273.8923,13.92403702,16825-3,26099.82606279
04178,DEBRIS_04178,69.8467,186.7106,0.0060168,21.1502,339.2096,14.47440709,47506-3,26099.52624729
04180,DEBRIS_04180,69.9768,95.4551,0.0074149,330.6486,29.0483,14.35097056,22480-3,26099.41380454
4205,DEBRIS_4205,70.0596,277.4416,0.0067012,258.2665,101.0934,14.29202096,20369-3,26099.51432414
04207,DEBRIS_04207,69.9586,91.0970,0.0026137,292.3487,67.4887,14.70376644,59704-3,26099.40259855
04208,DEBRIS_04208,70.0824,112.4871,0.0010278,71.7098,288.5142,14.25803568,28161-3,26099.39995179
4209,DEBRIS_4209,70.0349,358.1761,0.0038232,46.5656,313.8625,14.05050960,26766-4,26099.79907451
04211,DEBRIS_04211,70.0721,188.1986,0.0030161,75.2319,285.2134,14.11430411,14305-3,26099.54832183
4214,DEBRIS_4214,70.0503,233.2568,0.0055855,155.7677,204.6102,14.45960760,37362-3,26099.77645951
04216,DEBRIS_04216,70.1068,193.4295,0.0049553,229.1072,130.5753,14.24714762,19293-3,26099.56519162
4217,DEBRIS_4217,70.0379,307.1786,0.0031999,111.2272,249.2281,14.41892944,32734-3,26099.87505421
04218,DEBRIS_04218,70.0980,30.1879,0.0029769,30.2695,330.0157,14.60477476,60157-3,26099.18443854
4231,DEBRIS_4231,70.2753,283.5545,0.0030439,181.5780,178.5266,14.51249595,48433-3,26099.81967720
4249,DEBRIS_4249,70.0609,154.6656,0.0058043,335.5661,24.2710,14.23261629,22696-3,26099.86303979
4277,DEBRIS_4277,70.0217,171.1467,0.0042770,316.7727,43.0030,14.07418325,-25562-5,26099.56367807
04311,DEBRIS_04311,70.3308,202.3341,0.0047080,115.0345,245.5705,14.76536628,54923-3,26099.39357003
4326,DEBRIS_4326,70.0540,266.7943,0.0067536,247.7178,111.6777,14.31727834,27618-3,26099.81075049
04421,DEBRIS_04421,62.7351,38.9064,0.0625874,164.4103,197.7232,13.90046933,45417-3,26098.93479261
04432,DEBRIS_04432,69.9749,94.6425,0.0054923,232.0841,127.5311,14.30388774,21949-3,26099.35471308
4435,DEBRIS_4435,70.0109,137.7470,0.0014715,323.8218,36.1941,14.92463333,81409-3,26099.84104926
04438,DEBRIS_04438,70.0978,42.3326,0.0048847,257.1394,102.4290,14.66274283,38334-3,26099.23467640
4449,DEBRIS_4449,69.9719,259.3388,0.0049261,112.7868,247.8479,14.45406682,54737-3,26099.75878892
4451,DEBRIS_4451,70.0339,215.3169,0.0032666,199.6802,160.3077,14.55686199,51702-3,26099.59345549
04453,DEBRIS_04453,70.1331,323.7206,0.0035383,231.3435,128.4513,14.11186218,20938-3,26099.02162172
4468,DEBRIS_4468,70.0720,250.6426,0.0086109,333.1676,26.4982,13.86075818,21735-3,26099.68309957
04499,DEBRIS_04499,101.3542,113.4182,0.0028713,130.9812,260.5998,12.51297577,63326-4,26098.99531824
4547,DEBRIS_4547,69.9900,348.7884,0.0035274,296.8910,62.8613,14.35133647,36086-3,26099.81067927
4555,DEBRIS_4555,90.2067,72.9227,0.0040175,348.9031,11.1286,14.52462741,78025-3,26099.88545905
4603,DEBRIS_4603,99.4994,204.2002,0.0021279,78.8335,41.4828,13.87721040,12393-2,26099.81677344
4607,DEBRIS_4607,100.2116,21.1836,0.0613130,304.6207,116.1570,12.31208782,-22255-3,26099.78632223
4611,DEBRIS_4611,99.8747,97.4592,0.0122853,292.2514,66.5658,14.03731502,30639-3,26099.54109682
4612,DEBRIS_4612,99.6537,14.8122,0.0082098,152.8475,207.7018,14.03862082,97042-3,26099.54288190
04613,DEBRIS_04613,98.5840,135.2542,0.0083840,13.1543,347.1797,14.25753017,85780-3,26099.03076746
4614,DEBRIS_4614,100.1101,116.4375,0.0077302,290.5434,68.7440,13.92395239,64277-3,26098.97586967
04615,DEBRIS_04615,100.1344,224.5806,0.0058594,285.9347,96.7741,13.72730342,36081-3,26099.33829705
04616,DEBRIS_04616,62.7969,18.8007,0.0985209,79.7661,291.2787,12.73454765,67094-3,26098.93423341
4617,DEBRIS_4617,62.9393,218.4467,0.0316471,325.6153,32.4787,14.41578306,51387-3,26099.49326457
04621,DEBRIS_04621,62.9258,345.6549,0.0639328,203.2066,153.8879,13.59531097,27407-3,26099.11798378
4628,DEBRIS_4628,62.7487,60.3245,0.0258507,216.1260,142.2115,14.60972224,50386-3,26099.86526676
4629,DEBRIS_4629,62.8369,102.8678,0.0966811,59.6633,309.6413,13.03096675,16232-3,26099.59545566
4634,DEBRIS_4634,62.7880,307.9546,0.0539142,74.7818,291.2172,14.07822276,10566-2,26099.79441317
4635,DEBRIS_4635,62.8250,298.5252,0.0890741,211.3310,143.1581,13.05282241,17694-3,26099.77993758
4636,DEBRIS_4636,100.0673,94.6099,0.0031992,300.4072,182.8278,13.70420792,50007-3,26099.55099425
4637,DEBRIS_4637,99.9185,136.5630,0.0025263,139.6573,40.1639,13.64757697,16835-3,26099.87726683
04639,DEBRIS_04639,99.8843,169.1251,0.0113045,239.0737,134.5292,13.33108768,32781-3,26099.47612860
04640,DEBRIS_04640,100.0299,220.6546,0.0122400,118.5989,272.7468,13.39153378,73007-3,26099.26766699
4643,DEBRIS_4643,99.3976,311.2306,0.0011419,37.3051,29.2823,13.55220825,26395-3,26099.49613653
04644,DEBRIS_04644,99.5617,354.8149,0.0013895,99.8102,83.1902,13.60469819,64803-3,26099.47041895
04645,DEBRIS_04645,99.8957,156.9576,0.0328332,38.5528,351.6433,12.86606682,-58570-5,26099.08931501
04650,DEBRIS_04650,99.8346,220.3080,0.0112939,281.1755,77.6734,14.10954310,56972-3,26099.27448061
04651,DEBRIS_04651,100.1433,45.2280,0.0041633,271.0765,88.5628,14.02866754,83203-3,26099.36947060
4652,DEBRIS_4652,99.6121,251.7987,0.0030497,47.8336,333.9675,13.90559146,82530-3,26099.67832707
4653,DEBRIS_4653,99.9950,40.5633,0.0011770,108.0692,252.1788,14.66155839,21949-2,26099.81145572
04654,DEBRIS_04654,100.0275,263.7742,0.0026273,256.8945,102.9293,14.16464949,12017-2,26099.42960532
04655,DEBRIS_04655,99.9629,206.8249,0.0053406,323.0280,36.7188,13.69332778,28739-3,26099.23612069
04656,DEBRIS_04656,99.3945,355.9102,0.0025009,134.1068,348.8596,13.68557390,55408-3,26099.54144855
4657,DEBRIS_4657,100.1138,334.2318,0.0015415,236.0501,190.6220,13.71913809,58770-3,26099.50783536
04658,DEBRIS_04658,99.9383,64.3128,0.0026569,17.9193,342.2899,13.99113671,11296-2,26099.42554301
4659,DEBRIS_4659,100.0853,216.6764,0.0012460,95.7582,264.4997,13.93717006,12894-2,26099.80319924
4665,DEBRIS_4665,62.5275,274.5560,0.0692701,161.6136,201.1341,13.68044110,61463-3,26099.87338009
04667,DEBRIS_04667,62.9229,99.1578,0.0671844,117.5497,249.5434,13.68090866,54850-3,26099.51736807
4668,DEBRIS_4668,62.9786,63.6255,0.0938040,319.9060,33.6191,12.87131759,10803-3,26099.89149233
04672,DEBRIS_04672,99.3908,301.8774,0.0037354,230.1267,282.3782,13.55413795,40352-3,26099.05777873
4675,DEBRIS_4675,100.1733,75.8980,0.0000787,160.3440,229.3132,13.51543282,10272-3,26099.87663296
04676,DEBRIS_04676,100.1058,141.2904,0.0006095,158.3890,219.2176,13.55577269,14782-3,26099.38490927
4677,DEBRIS_4677,99.9777,219.0384,0.0008428,326.0218,160.0989,13.58463662,30901-3,26099.82632941
4679,DEBRIS_4679,100.1877,276.5552,0.0017334,16.3521,40.0546,13.68623437,55311-3,26099.47363207
04681,DEBRIS_04681,99.8556,327.0077,0.0241400,202.9433,338.0927,13.08829711,11040-2,26099.42351174
4682,DEBRIS_4682,99.7400,115.7244,0.0142579,319.0435,161.4180,13.24491860,59500-3,26099.56632683
04683,DEBRIS_04683,100.4196,139.3133,0.0121104,254.1498,134.1081,13.34983716,57927-3,26099.05894770
4685,DEBRIS_4685,99.9264,184.2473,0.0054624,99.9351,14.6231,13.56563570,50652-3,26099.84771990
4686,DEBRIS_4686,100.1950,200.7430,0.0034589,273.8927,214.9735,13.57895581,90980-3,26099.79115640
